Detector, Descriptor, Image No., LiDAR Points size,kpt Matches Size, LiDAR TTC, Camera TTC
ORB,BRISK,54,420,44,2.41475,-inf
ORB,BRISK,55,419,11,-18.5127,-18.7082
ORB,BRISK,55,419,22,nan,-18.7082
ORB,BRISK,56,440,11,18.4127,-inf
ORB,BRISK,56,440,22,2.31361,-inf
ORB,BRISK,57,448,27,-23.3578,-inf
ORB,BRISK,57,448,54,2.61059,-inf
ORB,BRISK,58,417,24,-40.4466,-inf
ORB,BRISK,58,417,48,2.64821,-inf
ORB,BRISK,59,452,22,13.8031,-inf
ORB,BRISK,59,452,44,2.44033,-inf
ORB,BRISK,60,416,20,-15.3309,-inf
ORB,BRISK,60,416,40,2.85,-inf
ORB,BRISK,61,408,20,88.818,-inf
ORB,BRISK,61,408,40,3.28962,-inf
ORB,BRISK,62,440,22,18.404,-inf
ORB,BRISK,62,440,44,2.31257,-inf
ORB,BRISK,63,427,17,147.144,-inf
ORB,BRISK,63,427,34,2.59647,-inf
ORB,BRISK,64,418,15,-220.816,-inf
ORB,BRISK,64,418,30,2.45333,-inf
ORB,BRISK,65,444,17,-20.1724,-inf
ORB,BRISK,65,444,34,2.62604,-inf
ORB,BRISK,66,426,16,15.7498,-inf
ORB,BRISK,66,426,32,2.60947,-inf
ORB,BRISK,67,434,18,-63.1003,-inf
ORB,BRISK,67,434,36,2.36203,-inf
ORB,BRISK,68,434,18,-110.52,-inf
ORB,BRISK,68,434,36,2.85225,-inf
ORB,BRISK,69,428,20,-18.5207,-inf
ORB,BRISK,69,428,40,2.88637,-inf
ORB,BRISK,70,426,19,22.125,-inf
ORB,BRISK,70,426,38,2.63393,-inf
ORB,BRISK,71,442,20,29.3993,-inf
ORB,BRISK,71,442,40,2.45,-inf
ORB,BRISK,72,443,19,88.1064,-inf
ORB,BRISK,72,443,38,2.47472,-inf
ORB,BRISK,73,422,16,-220.366,-inf
ORB,BRISK,73,422,32,2.2035,-inf
ORB,BRISK,74,409,21,-88.238,-inf
ORB,BRISK,74,409,42,2.61066,-inf
ORB,BRISK,75,426,20,-147.177,-inf
ORB,BRISK,75,426,40,2.38649,-inf
ORB,BRISK,76,437,22,73.4828,-inf
ORB,BRISK,76,437,44,2.27268,-inf
ORB,BRISK,77,13,21,nan,-inf
ORB,BRISK,77,13,42,nan,-inf
ORB,ORB,21,389,16,6.8337,19.5879
ORB,ORB,22,422,13,6.80636,7.16984
ORB,ORB,25,446,2,7.14768,nan
ORB,ORB,26,433,6,9.97707,16.3502
ORB,ORB,27,491,13,7.06,-35.8536
ORB,ORB,28,506,3,12.6681,57.1246
ORB,ORB,28,506,6,nan,57.1246
ORB,ORB,29,441,19,7.25063,-inf
ORB,ORB,32,573,13,10.9404,-33.1902
ORB,ORB,33,544,7,9.22618,115.04
ORB,ORB,34,591,16,7.60959,39.7707
ORB,ORB,35,582,5,6.59279,7.16366
ORB,ORB,36,455,8,10.6294,6.89093
ORB,ORB,37,476,7,7.22569,8.77928
ORB,ORB,38,575,7,4.99238,-14.4166
ORB,ORB,39,603,19,5.47658,583.267
ORB,ORB,40,634,1,5.20724,nan
ORB,ORB,41,579,3,5.16145,-25.4581
ORB,ORB,42,574,4,5.9427,7.33252
ORB,ORB,43,438,6,13.8227,-21.4417
ORB,ORB,44,481,3,4.738,-9.71268
ORB,ORB,45,564,0,5.60845,nan
ORB,ORB,46,494,1,6.54998,nan
ORB,ORB,47,500,15,6.95384,55.8742
ORB,ORB,48,529,23,14.9666,-inf
ORB,ORB,48,529,46,nan,-inf
ORB,ORB,49,468,20,-149.754,-23.2836
ORB,ORB,49,468,40,nan,-23.2836
ORB,ORB,50,391,22,20.3229,-inf
ORB,ORB,50,391,44,nan,-inf
ORB,ORB,51,393,22,29.706,-21.4447
ORB,ORB,51,393,44,2.3088,-21.4447
ORB,ORB,52,396,28,24.656,-inf
ORB,ORB,52,396,56,nan,-inf
ORB,ORB,53,411,20,29.486,-23.0541
ORB,ORB,53,411,40,2.32789,-inf
ORB,ORB,54,420,26,110.483,-inf
ORB,ORB,54,420,52,2.41475,-inf
ORB,ORB,55,419,9,-18.5127,-104.091
ORB,ORB,55,419,18,nan,-90.6591
ORB,ORB,56,440,5,18.4127,-191.305
ORB,ORB,56,440,10,2.31361,-191.305
ORB,ORB,57,448,25,-23.3578,-inf
ORB,ORB,57,448,50,2.61059,-inf
ORB,ORB,58,417,23,-40.4466,-inf
ORB,ORB,58,417,46,2.64821,-inf
ORB,ORB,59,452,24,13.8031,-inf
ORB,ORB,59,452,48,2.44033,-inf
ORB,ORB,60,416,23,-15.3309,-inf
ORB,ORB,60,416,46,2.85,-inf
ORB,ORB,61,408,23,88.818,-inf
ORB,ORB,61,408,46,3.28962,-inf
ORB,ORB,62,440,23,18.404,-inf
ORB,ORB,62,440,46,2.31257,-inf
ORB,ORB,63,427,26,147.144,-inf
ORB,ORB,63,427,52,2.59647,-inf
ORB,ORB,64,418,20,-220.816,-inf
ORB,ORB,64,418,40,2.45333,-inf
ORB,ORB,65,444,23,-20.1724,-inf
ORB,ORB,65,444,46,2.62604,-inf
ORB,ORB,66,426,23,15.7498,-inf
ORB,ORB,66,426,46,2.60947,-inf
ORB,ORB,67,434,28,-63.1003,-inf
ORB,ORB,67,434,56,2.36203,-inf
ORB,ORB,68,434,23,-110.52,-inf
ORB,ORB,68,434,46,2.85225,-inf
ORB,ORB,69,428,23,-18.5207,-inf
ORB,ORB,69,428,46,2.88637,-inf
ORB,ORB,70,426,25,22.125,-inf
ORB,ORB,70,426,50,2.63393,-inf
ORB,ORB,71,442,27,29.3993,-inf
ORB,ORB,71,442,54,2.45,-inf
ORB,ORB,72,443,23,88.1064,-inf
ORB,ORB,72,443,46,2.47472,-inf
ORB,ORB,73,422,22,-220.366,-inf
ORB,ORB,73,422,44,2.2035,-inf
ORB,ORB,74,409,28,-88.238,-inf
ORB,ORB,74,409,56,2.61066,-inf
ORB,ORB,75,426,24,-147.177,-inf
ORB,ORB,75,426,48,2.38649,-inf
ORB,ORB,76,437,24,73.4828,-inf
ORB,ORB,76,437,48,2.27268,-inf
ORB,ORB,77,13,25,nan,-inf
ORB,ORB,77,13,50,nan,-inf
ORB,SIFT,21,389,10,6.8337,12.246
ORB,SIFT,22,422,21,6.80636,8.34383
ORB,SIFT,25,446,25,7.14768,76.1528
ORB,SIFT,26,433,26,9.97707,145.717
ORB,SIFT,27,491,39,7.06,-35.4573
ORB,SIFT,28,506,31,12.6681,-30.5928
ORB,SIFT,28,506,62,nan,-43.38
ORB,SIFT,29,441,23,7.25063,50.7097
ORB,SIFT,32,573,22,10.9404,-25.8959
ORB,SIFT,33,544,20,9.22618,-50.1336
ORB,SIFT,34,591,26,7.60959,110.168
ORB,SIFT,35,582,16,6.59279,10.1155
ORB,SIFT,36,455,17,10.6294,18.9845
ORB,SIFT,37,476,20,7.22569,8.40317
ORB,SIFT,38,575,25,4.99238,15.6665
ORB,SIFT,39,603,11,5.47658,-49.777
ORB,SIFT,40,634,40,5.20724,69.9694
ORB,SIFT,41,579,32,5.16145,84.9769
ORB,SIFT,42,574,42,5.9427,-1.88066e+06
ORB,SIFT,43,438,29,13.8227,-51.4096
ORB,SIFT,44,481,31,4.738,-90.5261
ORB,SIFT,45,564,21,5.60845,14.7474
ORB,SIFT,46,494,26,6.54998,-49.8147
ORB,SIFT,47,500,56,6.95384,-inf
ORB,SIFT,48,529,59,14.9666,-inf
ORB,SIFT,48,529,118,nan,-inf
ORB,SIFT,49,468,54,-149.754,-inf
ORB,SIFT,49,468,108,nan,-inf
ORB,SIFT,50,391,61,20.3229,-inf
ORB,SIFT,50,391,122,nan,-inf
ORB,SIFT,51,393,66,29.706,-inf
ORB,SIFT,51,393,132,2.3088,-inf
ORB,SIFT,52,396,73,24.656,-inf
ORB,SIFT,52,396,146,nan,-inf
ORB,SIFT,53,411,83,29.486,-inf
ORB,SIFT,53,411,166,2.32789,-inf
ORB,SIFT,54,420,75,110.483,-inf
ORB,SIFT,54,420,150,2.41475,-inf
ORB,SIFT,55,419,40,-18.5127,-20.6323
ORB,SIFT,55,419,80,nan,-20.6323
ORB,SIFT,56,440,44,18.4127,-31004.7
ORB,SIFT,56,440,88,2.31361,-20164.9
ORB,SIFT,57,448,69,-23.3578,-inf
ORB,SIFT,57,448,138,2.61059,-inf
ORB,SIFT,58,417,73,-40.4466,-inf
ORB,SIFT,58,417,146,2.64821,-inf
ORB,SIFT,59,452,62,13.8031,-inf
ORB,SIFT,59,452,124,2.44033,-inf
ORB,SIFT,60,416,78,-15.3309,-inf
ORB,SIFT,60,416,156,2.85,-inf
ORB,SIFT,61,408,68,88.818,-inf
ORB,SIFT,61,408,136,3.28962,-inf
ORB,SIFT,62,440,79,18.404,-inf
ORB,SIFT,62,440,158,2.31257,-inf
ORB,SIFT,63,427,87,147.144,-inf
ORB,SIFT,63,427,174,2.59647,-inf
ORB,SIFT,64,418,74,-220.816,-inf
ORB,SIFT,64,418,148,2.45333,-inf
ORB,SIFT,65,444,89,-20.1724,-inf
ORB,SIFT,65,444,178,2.62604,-inf
ORB,SIFT,66,426,79,15.7498,-inf
ORB,SIFT,66,426,158,2.60947,-inf
ORB,SIFT,67,434,84,-63.1003,-inf
ORB,SIFT,67,434,168,2.36203,-inf
ORB,SIFT,68,434,87,-110.52,-inf
ORB,SIFT,68,434,174,2.85225,-inf
ORB,SIFT,69,428,80,-18.5207,-inf
ORB,SIFT,69,428,160,2.88637,-inf
ORB,SIFT,70,426,83,22.125,-inf
ORB,SIFT,70,426,166,2.63393,-inf
ORB,SIFT,71,442,81,29.3993,-inf
ORB,SIFT,71,442,162,2.45,-inf
ORB,SIFT,72,443,75,88.1064,-inf
ORB,SIFT,72,443,150,2.47472,-inf
ORB,SIFT,73,422,78,-220.366,-inf
ORB,SIFT,73,422,156,2.2035,-inf
ORB,SIFT,74,409,73,-88.238,-inf
ORB,SIFT,74,409,146,2.61066,-inf
ORB,SIFT,75,426,80,-147.177,-inf
ORB,SIFT,75,426,160,2.38649,-inf
ORB,SIFT,76,437,92,73.4828,-inf
ORB,SIFT,76,437,184,2.27268,-inf
ORB,SIFT,77,13,91,nan,-inf
ORB,SIFT,77,13,182,nan,-inf
AKAZE,AKAZE,21,389,20,6.8337,8.26655
AKAZE,AKAZE,22,422,26,6.80636,8.59105
AKAZE,AKAZE,25,446,26,7.14768,8.70701
AKAZE,AKAZE,26,433,23,9.97707,12.2326
AKAZE,AKAZE,27,491,26,7.06,1409.12
AKAZE,AKAZE,28,506,23,12.6681,12.2313
AKAZE,AKAZE,28,506,46,nan,12.2313
AKAZE,AKAZE,29,441,24,7.25063,22.91
AKAZE,AKAZE,32,573,34,10.9404,13.3662
AKAZE,AKAZE,33,544,33,9.22618,12.5515
AKAZE,AKAZE,34,591,27,7.60959,8.49467
AKAZE,AKAZE,35,582,21,6.59279,8.74678
AKAZE,AKAZE,36,455,19,10.6294,7.74933
AKAZE,AKAZE,37,476,20,7.22569,9.76562
AKAZE,AKAZE,38,575,29,4.99238,15.5886
AKAZE,AKAZE,39,603,27,5.47658,-20.9292
AKAZE,AKAZE,40,634,33,5.20724,18.5959
AKAZE,AKAZE,41,579,33,5.16145,22.1711
AKAZE,AKAZE,42,574,24,5.9427,8.21221
AKAZE,AKAZE,43,438,34,13.8227,19.3796
AKAZE,AKAZE,44,481,27,4.738,9.51496
AKAZE,AKAZE,45,564,22,5.60845,13.6707
AKAZE,AKAZE,46,494,27,6.54998,17.1459
AKAZE,AKAZE,47,500,23,6.95384,11.3851
AKAZE,AKAZE,48,529,21,14.9666,13.4893
AKAZE,AKAZE,48,529,42,nan,13.588
AKAZE,AKAZE,49,468,19,-149.754,-58.8373
AKAZE,AKAZE,49,468,38,nan,-58.8373
AKAZE,AKAZE,50,391,13,20.3229,20.371
AKAZE,AKAZE,50,391,26,nan,20.371
AKAZE,AKAZE,51,393,15,29.706,25.7165
AKAZE,AKAZE,51,393,30,2.3088,25.7165
AKAZE,AKAZE,52,396,21,24.656,34.8307
AKAZE,AKAZE,52,396,42,nan,34.8307
AKAZE,AKAZE,53,411,28,29.486,76.6138
AKAZE,AKAZE,53,411,56,2.32789,76.6138
AKAZE,AKAZE,54,420,15,110.483,-108.494
AKAZE,AKAZE,54,420,30,2.41475,-115.433
AKAZE,AKAZE,55,419,48,-18.5127,-98.3935
AKAZE,AKAZE,55,419,96,nan,-98.9462
AKAZE,AKAZE,56,440,41,18.4127,3566.24
AKAZE,AKAZE,56,440,82,2.31361,3566.24
AKAZE,AKAZE,57,448,30,-23.3578,846.588
AKAZE,AKAZE,57,448,60,2.61059,954.863
AKAZE,AKAZE,58,417,38,-40.4466,-125.872
AKAZE,AKAZE,58,417,76,2.64821,-127.332
AKAZE,AKAZE,59,452,45,13.8031,-280.142
AKAZE,AKAZE,59,452,90,2.44033,-280.142
AKAZE,AKAZE,60,416,22,-15.3309,-375.2
AKAZE,AKAZE,60,416,44,2.85,-366.861
AKAZE,AKAZE,61,408,28,88.818,-177.6
AKAZE,AKAZE,61,408,56,3.28962,-177.6
AKAZE,AKAZE,62,440,35,18.404,2504.93
AKAZE,AKAZE,62,440,70,2.31257,3876.75
AKAZE,AKAZE,63,427,12,147.144,606.517
AKAZE,AKAZE,63,427,24,2.59647,606.517
AKAZE,AKAZE,64,418,18,-220.816,-360.718
AKAZE,AKAZE,64,418,36,2.45333,-401.95
AKAZE,AKAZE,65,444,13,-20.1724,-236.955
AKAZE,AKAZE,65,444,26,2.62604,-236.955
AKAZE,AKAZE,66,426,21,15.7498,-1581.71
AKAZE,AKAZE,66,426,42,2.60947,-1581.71
AKAZE,AKAZE,67,434,21,-63.1003,-276.077
AKAZE,AKAZE,67,434,42,2.36203,-279.983
AKAZE,AKAZE,68,434,25,-110.52,-383.047
AKAZE,AKAZE,68,434,50,2.85225,-390.594
AKAZE,AKAZE,69,428,25,-18.5207,-12949.1
AKAZE,AKAZE,69,428,50,2.88637,-12949.1
AKAZE,AKAZE,70,426,29,22.125,2688.56
AKAZE,AKAZE,70,426,58,2.63393,2870.9
AKAZE,AKAZE,71,442,20,29.3993,-416.185
AKAZE,AKAZE,71,442,40,2.45,-414.041
AKAZE,AKAZE,72,443,13,88.1064,-1486.24
AKAZE,AKAZE,72,443,26,2.47472,9786.04
AKAZE,AKAZE,73,422,12,-220.366,-301.198
AKAZE,AKAZE,73,422,24,2.2035,-301.198
AKAZE,AKAZE,74,409,17,-88.238,537.906
AKAZE,AKAZE,74,409,34,2.61066,537.906
AKAZE,AKAZE,75,426,21,-147.177,2241.76
AKAZE,AKAZE,75,426,42,2.38649,2241.76
AKAZE,AKAZE,76,437,26,73.4828,-372.382
AKAZE,AKAZE,76,437,52,2.27268,-367.368
AKAZE,AKAZE,77,13,24,nan,-381.147
AKAZE,AKAZE,77,13,48,nan,-404.666
SIFT,BRIEF,21,389,11,6.8337,8.17104
SIFT,BRIEF,22,422,14,6.80636,13.3018
SIFT,BRIEF,25,446,8,7.14768,10.5254
SIFT,BRIEF,26,433,8,9.97707,8.72881
SIFT,BRIEF,27,491,14,7.06,9.47615
SIFT,BRIEF,28,506,12,12.6681,42.5871
SIFT,BRIEF,28,506,24,nan,42.5871
SIFT,BRIEF,29,441,14,7.25063,10.2475
SIFT,BRIEF,32,573,18,10.9404,15.6445
SIFT,BRIEF,33,544,18,9.22618,9.64508
SIFT,BRIEF,34,591,13,7.60959,15.5893
SIFT,BRIEF,35,582,16,6.59279,28.7093
SIFT,BRIEF,36,455,9,10.6294,35.052
SIFT,BRIEF,37,476,14,7.22569,9.12522
SIFT,BRIEF,38,575,13,4.99238,32.0393
SIFT,BRIEF,39,603,12,5.47658,10.9066
SIFT,BRIEF,40,634,12,5.20724,424.889
SIFT,BRIEF,41,579,12,5.16145,9.19013
SIFT,BRIEF,42,574,14,5.9427,6.32442
SIFT,BRIEF,43,438,8,13.8227,8.31975
SIFT,BRIEF,44,481,11,4.738,10.5171
SIFT,BRIEF,45,564,10,5.60845,19.4125
SIFT,BRIEF,46,494,18,6.54998,101.915
SIFT,BRIEF,47,500,14,6.95384,9.96049
SIFT,BRIEF,48,529,7,14.9666,-30.509
SIFT,BRIEF,48,529,14,nan,-124.819
SIFT,BRIEF,49,468,19,-149.754,18.4788
SIFT,BRIEF,49,468,38,nan,18.4788
SIFT,BRIEF,50,391,15,20.3229,-130.555
SIFT,BRIEF,50,391,30,nan,-120.23
SIFT,BRIEF,51,393,11,29.706,15.5538
SIFT,BRIEF,51,393,22,2.3088,15.6209
SIFT,BRIEF,52,396,9,24.656,-22.2428
SIFT,BRIEF,52,396,18,nan,-22.2428
SIFT,BRIEF,53,411,10,29.486,41.2851
SIFT,BRIEF,53,411,20,2.32789,41.2851
SIFT,BRIEF,54,420,7,110.483,150.019
SIFT,BRIEF,54,420,14,2.41475,150.019
SIFT,BRIEF,55,419,14,-18.5127,-248.221
SIFT,BRIEF,55,419,28,nan,-248.221
SIFT,BRIEF,56,440,19,18.4127,243.944
SIFT,BRIEF,56,440,38,2.31361,163.019
SIFT,BRIEF,57,448,10,-23.3578,190.598
SIFT,BRIEF,57,448,20,2.61059,218.464
SIFT,BRIEF,58,417,13,-40.4466,105.579
SIFT,BRIEF,58,417,26,2.64821,92.574
SIFT,BRIEF,59,452,14,13.8031,-337.428
SIFT,BRIEF,59,452,28,2.44033,-337.428
SIFT,BRIEF,60,416,7,-15.3309,-4.32792
SIFT,BRIEF,60,416,14,2.85,-4.32792
SIFT,BRIEF,61,408,7,88.818,-42.6172
SIFT,BRIEF,61,408,14,3.28962,-71.3398
SIFT,BRIEF,62,440,11,18.404,135.48
SIFT,BRIEF,62,440,22,2.31257,135.48
SIFT,BRIEF,63,427,2,147.144,nan
SIFT,BRIEF,63,427,4,2.59647,nan
SIFT,BRIEF,64,418,7,-220.816,79.0801
SIFT,BRIEF,64,418,14,2.45333,79.0801
SIFT,BRIEF,65,444,2,-20.1724,374.521
SIFT,BRIEF,65,444,4,2.62604,374.521
SIFT,BRIEF,66,426,5,15.7498,-301.525
SIFT,BRIEF,66,426,10,2.60947,-301.525
SIFT,BRIEF,67,434,7,-63.1003,-147.878
SIFT,BRIEF,67,434,14,2.36203,-147.878
SIFT,BRIEF,68,434,5,-110.52,-152.241
SIFT,BRIEF,68,434,10,2.85225,-152.241
SIFT,BRIEF,69,428,2,-18.5207,nan
SIFT,BRIEF,69,428,4,2.88637,nan
SIFT,BRIEF,70,426,7,22.125,-1589.61
SIFT,BRIEF,70,426,14,2.63393,-823.073
SIFT,BRIEF,71,442,9,29.3993,760.064
SIFT,BRIEF,71,442,18,2.45,398.592
SIFT,BRIEF,72,443,8,88.1064,-203.469
SIFT,BRIEF,72,443,16,2.47472,-203.469
SIFT,BRIEF,73,422,7,-220.366,-54.2147
SIFT,BRIEF,73,422,14,2.2035,-46.7039
SIFT,BRIEF,74,409,5,-88.238,1113.74
SIFT,BRIEF,74,409,10,2.61066,1113.74
SIFT,BRIEF,75,426,8,-147.177,261.63
SIFT,BRIEF,75,426,16,2.38649,261.63
SIFT,BRIEF,76,437,8,73.4828,295.546
SIFT,BRIEF,76,437,16,2.27268,295.546
SIFT,BRIEF,77,13,9,nan,-2836.72
SIFT,BRIEF,77,13,18,nan,-2836.72
SIFT,FREAK,21,389,18,6.8337,11.3962
SIFT,FREAK,22,422,25,6.80636,9.95473
SIFT,FREAK,25,446,21,7.14768,10.4683
SIFT,FREAK,26,433,20,9.97707,10.7612
SIFT,FREAK,27,491,20,7.06,8.52296
SIFT,FREAK,28,506,21,12.6681,10.581
SIFT,FREAK,28,506,42,nan,10.6781
SIFT,FREAK,29,441,19,7.25063,9.44548
SIFT,FREAK,32,573,28,10.9404,16.3051
SIFT,FREAK,33,544,23,9.22618,14.9998
SIFT,FREAK,34,591,19,7.60959,9.49437
SIFT,FREAK,35,582,23,6.59279,16.403
SIFT,FREAK,36,455,24,10.6294,8.65703
SIFT,FREAK,37,476,23,7.22569,14.1372
SIFT,FREAK,38,575,18,4.99238,11.3098
SIFT,FREAK,39,603,12,5.47658,11.1924
SIFT,FREAK,40,634,16,5.20724,9.59838
SIFT,FREAK,41,579,14,5.16145,8.02334
SIFT,FREAK,42,574,12,5.9427,9.70405
SIFT,FREAK,43,438,17,13.8227,7.6194
SIFT,FREAK,44,481,16,4.738,9.65642
SIFT,FREAK,45,564,16,5.60845,11.0379
SIFT,FREAK,46,494,25,6.54998,7.80977
SIFT,FREAK,47,500,17,6.95384,12.2197
SIFT,FREAK,48,529,17,14.9666,9.44965
SIFT,FREAK,48,529,34,nan,9.44965
SIFT,FREAK,49,468,29,-149.754,11.2131
SIFT,FREAK,49,468,58,nan,11.2931
SIFT,FREAK,50,391,18,20.3229,14.1775
SIFT,FREAK,50,391,36,nan,14.2531
SIFT,FREAK,51,393,24,29.706,18.6189
SIFT,FREAK,51,393,48,2.3088,18.7098
SIFT,FREAK,52,396,18,24.656,42.5893
SIFT,FREAK,52,396,36,nan,42.849
SIFT,FREAK,53,411,27,29.486,59.7716
SIFT,FREAK,53,411,54,2.32789,60.1169
SIFT,FREAK,54,420,19,110.483,-177.988
SIFT,FREAK,54,420,38,2.41475,-184.377
SIFT,FREAK,55,419,39,-18.5127,-77.1876
SIFT,FREAK,55,419,78,nan,-77.6459
SIFT,FREAK,56,440,44,18.4127,327.431
SIFT,FREAK,56,440,88,2.31361,327.375
SIFT,FREAK,57,448,29,-23.3578,-2474.69
SIFT,FREAK,57,448,58,2.61059,-2172.79
SIFT,FREAK,58,417,33,-40.4466,-241.07
SIFT,FREAK,58,417,66,2.64821,-233.734
SIFT,FREAK,59,452,41,13.8031,-337.428
SIFT,FREAK,59,452,82,2.44033,-337.909
SIFT,FREAK,60,416,15,-15.3309,-269.005
SIFT,FREAK,60,416,30,2.85,-352.025
SIFT,FREAK,61,408,27,88.818,-235.106
SIFT,FREAK,61,408,54,3.28962,-235.106
SIFT,FREAK,62,440,27,18.404,592.148
SIFT,FREAK,62,440,54,2.31257,592.148
SIFT,FREAK,63,427,18,147.144,1398.52
SIFT,FREAK,63,427,36,2.59647,1213.12
SIFT,FREAK,64,418,22,-220.816,-608.462
SIFT,FREAK,64,418,44,2.45333,-651.195
SIFT,FREAK,65,444,15,-20.1724,27414.9
SIFT,FREAK,65,444,30,2.62604,27414.9
SIFT,FREAK,66,426,20,15.7498,-324.749
SIFT,FREAK,66,426,40,2.60947,-342.921
SIFT,FREAK,67,434,24,-63.1003,-6178.24
SIFT,FREAK,67,434,48,2.36203,-6178.24
SIFT,FREAK,68,434,22,-110.52,1030.7
SIFT,FREAK,68,434,44,2.85225,1189.89
SIFT,FREAK,69,428,12,-18.5207,222.595
SIFT,FREAK,69,428,24,2.88637,283.843
SIFT,FREAK,70,426,20,22.125,-2429.5
SIFT,FREAK,70,426,40,2.63393,-2579.96
SIFT,FREAK,71,442,29,29.3993,-341.781
SIFT,FREAK,71,442,58,2.45,-348.544
SIFT,FREAK,72,443,19,88.1064,398.882
SIFT,FREAK,72,443,38,2.47472,399.272
SIFT,FREAK,73,422,17,-220.366,230.182
SIFT,FREAK,73,422,34,2.2035,230.182
SIFT,FREAK,74,409,25,-88.238,778.757
SIFT,FREAK,74,409,50,2.61066,779.217
SIFT,FREAK,75,426,17,-147.177,-670.935
SIFT,FREAK,75,426,34,2.38649,-641.453
SIFT,FREAK,76,437,21,73.4828,-1928.25
SIFT,FREAK,76,437,42,2.27268,-1540.13
SIFT,FREAK,77,13,17,nan,-648.784
SIFT,FREAK,77,13,34,nan,-648.784
SIFT,BRISK,21,389,23,6.8337,9.28534
SIFT,BRISK,22,422,26,6.80636,9.30512
SIFT,BRISK,25,446,18,7.14768,10.3502
SIFT,BRISK,26,433,23,9.97707,16.2212
SIFT,BRISK,27,491,27,7.06,7.99164
SIFT,BRISK,28,506,19,12.6681,11.0097
SIFT,BRISK,28,506,38,nan,11.0097
SIFT,BRISK,29,441,19,7.25063,9.38889
SIFT,BRISK,32,573,27,10.9404,14.2754
SIFT,BRISK,33,544,29,9.22618,16.4483
SIFT,BRISK,34,591,20,7.60959,15.8929
SIFT,BRISK,35,582,29,6.59279,10.4054
SIFT,BRISK,36,455,17,10.6294,9.22279
SIFT,BRISK,37,476,26,7.22569,9.29005
SIFT,BRISK,38,575,19,4.99238,9.14036
SIFT,BRISK,39,603,19,5.47658,7.0425
SIFT,BRISK,40,634,17,5.20724,7.60149
SIFT,BRISK,41,579,21,5.16145,7.78502
SIFT,BRISK,42,574,16,5.9427,13.6203
SIFT,BRISK,43,438,15,13.8227,-55.5841
SIFT,BRISK,44,481,21,4.738,16.0588
SIFT,BRISK,45,564,15,5.60845,63.2436
SIFT,BRISK,46,494,26,6.54998,8.68136
SIFT,BRISK,47,500,26,6.95384,9.2527
SIFT,BRISK,48,529,21,14.9666,9.38624
SIFT,BRISK,48,529,42,nan,9.44376
SIFT,BRISK,49,468,30,-149.754,20.1834
SIFT,BRISK,49,468,60,nan,19.9709
SIFT,BRISK,50,391,28,20.3229,16.8614
SIFT,BRISK,50,391,56,nan,16.8262
SIFT,BRISK,51,393,25,29.706,17.4498
SIFT,BRISK,51,393,50,2.3088,17.5465
SIFT,BRISK,52,396,21,24.656,30.6769
SIFT,BRISK,52,396,42,nan,30.6769
SIFT,BRISK,53,411,20,29.486,62.132
SIFT,BRISK,53,411,40,2.32789,62.132
SIFT,BRISK,54,420,17,110.483,-131.291
SIFT,BRISK,54,420,34,2.41475,-131.291
SIFT,BRISK,55,419,38,-18.5127,-312.989
SIFT,BRISK,55,419,76,nan,-312.989
SIFT,BRISK,56,440,39,18.4127,276.025
SIFT,BRISK,56,440,78,2.31361,266.298
SIFT,BRISK,57,448,23,-23.3578,186.362
SIFT,BRISK,57,448,46,2.61059,200.11
SIFT,BRISK,58,417,34,-40.4466,8659.47
SIFT,BRISK,58,417,68,2.64821,8324.84
SIFT,BRISK,59,452,36,13.8031,-313.887
SIFT,BRISK,59,452,72,2.44033,-295.404
SIFT,BRISK,60,416,19,-15.3309,899.848
SIFT,BRISK,60,416,38,2.85,899.848
SIFT,BRISK,61,408,25,88.818,-260.116
SIFT,BRISK,61,408,50,3.28962,-251.709
SIFT,BRISK,62,440,22,18.404,408.712
SIFT,BRISK,62,440,44,2.31257,408.712
SIFT,BRISK,63,427,13,147.144,2845.36
SIFT,BRISK,63,427,26,2.59647,2845.36
SIFT,BRISK,64,418,20,-220.816,1353.82
SIFT,BRISK,64,418,40,2.45333,1140.26
SIFT,BRISK,65,444,10,-20.1724,544.852
SIFT,BRISK,65,444,20,2.62604,1825.24
SIFT,BRISK,66,426,13,15.7498,-488.046
SIFT,BRISK,66,426,26,2.60947,-488.419
SIFT,BRISK,67,434,18,-63.1003,4220.52
SIFT,BRISK,67,434,36,2.36203,-499906
SIFT,BRISK,68,434,18,-110.52,320.658
SIFT,BRISK,68,434,36,2.85225,320.658
SIFT,BRISK,69,428,14,-18.5207,-284.771
SIFT,BRISK,69,428,28,2.88637,-284.771
SIFT,BRISK,70,426,21,22.125,3673.92
SIFT,BRISK,70,426,42,2.63393,-3440.05
SIFT,BRISK,71,442,24,29.3993,2504.05
SIFT,BRISK,71,442,48,2.45,-18950.8
SIFT,BRISK,72,443,18,88.1064,439.752
SIFT,BRISK,72,443,36,2.47472,589.349
SIFT,BRISK,73,422,19,-220.366,251.344
SIFT,BRISK,73,422,38,2.2035,265.059
SIFT,BRISK,74,409,16,-88.238,-11137.9
SIFT,BRISK,74,409,32,2.61066,-11579.4
SIFT,BRISK,75,426,13,-147.177,-1262.18
SIFT,BRISK,75,426,26,2.38649,8962.03
SIFT,BRISK,76,437,17,73.4828,206.988
SIFT,BRISK,76,437,34,2.27268,208.945
SIFT,BRISK,77,13,18,nan,-488.159
